drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,prefix
14544,27933,Bupropion,anxiety disorder,disease-protein-drug,contraindication,"['anxiety disorder', 'SLC6A3', 'Bupropion']","Question: Is anxiety disorder an indication for Bupropion?
Reasoning: The disease anxiety disorder is associated with the gene SLC6A3, which is not targeted by the drug Bupropion. These connections suggest that Bupropion may not be effective in treating anxiety disorder.
Answer: NO"
14212,33025,Verapamil,connective tissue disease,disease-phenotype-protein-drug,contraindication,"['connective tissue disease', 'Seizure', 'KCNJ11', 'Verapamil']","Question: Is connective tissue disease an indication for Verapamil?
Reasoning: The disease connective tissue disease is associated with the phenotype Seizure, which in turn affects the gene KCNJ11. This gene is not targeted by the drug Verapamil. These connections suggest that Verapamil may not be effective in treating connective tissue disease.
Answer: NO"
14176,29494,Fluoxetine,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,disease-phenotype-protein-drug,contraindication,"['autosomal recessive severe congenital neutropenia due to G6PC3 deficiency', 'Thrombocytopenia', 'XDH', 'Fluoxetine']","Question: Is autosomal recessive severe congenital neutropenia due to G6PC3 deficiency an indication for Fluoxetine?
Reasoning: The disease autosomal recessive severe congenital neutropenia due to G6PC3 deficiency is associated with the phenotype Thrombocytopenia, which in turn affects the gene XDH. This gene is not targeted by the drug Fluoxetine. These connections suggest that Fluoxetine may not be effective in treating autosomal recessive severe congenital neutropenia due to G6PC3 deficiency.
Answer: NO"
14208,29646,Testosterone,hepatocellular carcinoma,disease-protein-drug,contraindication,"['hepatocellular carcinoma', 'CYP2C8', 'Testosterone']","Question: Is hepatocellular carcinoma an indication for Testosterone?
Reasoning: The disease hepatocellular carcinoma is associated with the gene CYP2C8, which is not targeted by the drug Testosterone. These connections suggest that Testosterone may not be effective in treating hepatocellular carcinoma.
Answer: NO"
15001,33454,Paliperidone,neuroleptic malignant syndrome,disease-phenotype-protein-drug,contraindication,"['neuroleptic malignant syndrome', 'Fever', 'HTR2A', 'Paliperidone']","Question: Is neuroleptic malignant syndrome an indication for Paliperidone?
Reasoning: The disease neuroleptic malignant syndrome is associated with the phenotype Fever, which in turn affects the gene HTR2A. This gene is not targeted by the drug Paliperidone. These connections suggest that Paliperidone may not be effective in treating neuroleptic malignant syndrome.
Answer: NO"
14310,33664,Doxepin,sleep apnea syndrome,disease-phenotype-protein-drug,contraindication,"['sleep apnea syndrome', 'Apnea', 'HTR1A', 'Doxepin']","Question: Is sleep apnea syndrome an indication for Doxepin?
Reasoning: The disease sleep apnea syndrome is associated with the phenotype Apnea, which in turn affects the gene HTR1A. This gene is not targeted by the drug Doxepin. These connections suggest that Doxepin may not be effective in treating sleep apnea syndrome.
Answer: NO"
14156,30035,Amitriptyline,substance abuse/dependence,disease-protein-drug,contraindication,"['substance abuse/dependence', 'CHRM2', 'Amitriptyline']","Question: Is substance abuse/dependence an indication for Amitriptyline?
Reasoning: The disease substance abuse/dependence is associated with the gene CHRM2, which is not targeted by the drug Amitriptyline. These connections suggest that Amitriptyline may not be effective in treating substance abuse/dependence.
Answer: NO"
16793,32629,Chlorothiazide,familial intrahepatic cholestasis,disease-protein-drug,contraindication,"['familial intrahepatic cholestasis', 'SORL1', 'Chlorothiazide']","Question: Is familial intrahepatic cholestasis an indication for Chlorothiazide?
Reasoning: The disease familial intrahepatic cholestasis is associated with the gene SORL1, which is not targeted by the drug Chlorothiazide. These connections suggest that Chlorothiazide may not be effective in treating familial intrahepatic cholestasis.
Answer: NO"
14156,33454,Amitriptyline,neuroleptic malignant syndrome,disease-phenotype-protein-drug,contraindication,"['neuroleptic malignant syndrome', 'Nausea', 'ABCB1', 'Amitriptyline']","Question: Is neuroleptic malignant syndrome an indication for Amitriptyline?
Reasoning: The disease neuroleptic malignant syndrome is associated with the phenotype Nausea, which in turn affects the gene ABCB1. This gene is not targeted by the drug Amitriptyline. These connections suggest that Amitriptyline may not be effective in treating neuroleptic malignant syndrome.
Answer: NO"
14830,28801,Amantadine,juvenile onset Parkinson disease 19A,disease-phenotype-protein-drug,indication,"['juvenile onset Parkinson disease 19A', 'Seizure', 'CHRNA4', 'Amantadine']","Question: Is juvenile onset Parkinson disease 19A an indication for Amantadine?
Reasoning: The disease juvenile onset Parkinson disease 19A is associated with the phenotype Seizure, which in turn affects the gene CHRNA4. This gene is targeted by the drug Amantadine. These connections suggest that Amantadine may be effective in treating juvenile onset Parkinson disease 19A.
Answer: YES"
14024,29993,Prednisone,classic Hodgkin lymphoma,disease-phenotype-protein-drug,indication,"['classic Hodgkin lymphoma', 'Hepatomegaly', 'ALB', 'Prednisone']","Question: Is classic Hodgkin lymphoma an indication for Prednisone?
Reasoning: The disease classic Hodgkin lymphoma is associated with the phenotype Hepatomegaly, which in turn affects the gene ALB. This gene is targeted by the drug Prednisone. These connections suggest that Prednisone may be effective in treating classic Hodgkin lymphoma.
Answer: YES"
14212,31650,Verapamil,myasthenia gravis,disease-phenotype-protein-drug,contraindication,"['myasthenia gravis', 'Seizure', 'CACNA1B', 'Verapamil']","Question: Is myasthenia gravis an indication for Verapamil?
Reasoning: The disease myasthenia gravis is associated with the phenotype Seizure, which in turn affects the gene CACNA1B. This gene is not targeted by the drug Verapamil. These connections suggest that Verapamil may not be effective in treating myasthenia gravis.
Answer: NO"
14140,28313,Ziprasidone,schizophrenia,disease-protein-drug,indication,"['schizophrenia', 'CYP3A4', 'Ziprasidone']","Question: Is schizophrenia an indication for Ziprasidone?
Reasoning: The disease schizophrenia is associated with the gene CYP3A4, which is targeted by the drug Ziprasidone. These connections suggest that Ziprasidone may be effective in treating schizophrenia.
Answer: YES"
14807,35958,Epinephrine,hemoglobinopathy,disease-protein-drug,contraindication,"['hemoglobinopathy', 'TNF', 'Epinephrine']","Question: Is hemoglobinopathy an indication for Epinephrine?
Reasoning: The disease hemoglobinopathy is associated with the gene TNF, which is not targeted by the drug Epinephrine. These connections suggest that Epinephrine may not be effective in treating hemoglobinopathy.
Answer: NO"
14540,37703,Amoxapine,neurotic disorder,disease-protein-drug,indication,"['neurotic disorder', 'SLC6A2', 'Amoxapine']","Question: Is neurotic disorder an indication for Amoxapine?
Reasoning: The disease neurotic disorder is associated with the gene SLC6A2, which is targeted by the drug Amoxapine. These connections suggest that Amoxapine may be effective in treating neurotic disorder.
Answer: YES"
14383,33603,Oxymetholone,arteriosclerosis disorder,disease-protein-drug,contraindication,"['arteriosclerosis disorder', 'NPPB', 'Oxymetholone']","Question: Is arteriosclerosis disorder an indication for Oxymetholone?
Reasoning: The disease arteriosclerosis disorder is associated with the gene NPPB, which is not targeted by the drug Oxymetholone. These connections suggest that Oxymetholone may not be effective in treating arteriosclerosis disorder.
Answer: NO"
15117,83760,Trimipramine,dysthymic disorder,disease-protein-drug,indication,"['dysthymic disorder', 'ABCB1', 'Trimipramine']","Question: Is dysthymic disorder an indication for Trimipramine?
Reasoning: The disease dysthymic disorder is associated with the gene ABCB1, which is targeted by the drug Trimipramine. These connections suggest that Trimipramine may be effective in treating dysthymic disorder.
Answer: YES"
15119,27933,Tranylcypromine,anxiety disorder,disease-protein-drug,indication,"['anxiety disorder', 'CYP2D6', 'Tranylcypromine']","Question: Is anxiety disorder an indication for Tranylcypromine?
Reasoning: The disease anxiety disorder is associated with the gene CYP2D6, which is targeted by the drug Tranylcypromine. These connections suggest that Tranylcypromine may be effective in treating anxiety disorder.
Answer: YES"
14220,28396,Apomorphine,multiple system atrophy,disease-phenotype-protein-drug,contraindication,"['multiple system atrophy', 'Resting tremor', 'HTR1A', 'Apomorphine']","Question: Is multiple system atrophy an indication for Apomorphine?
Reasoning: The disease multiple system atrophy is associated with the phenotype Resting tremor, which in turn affects the gene HTR1A. This gene is not targeted by the drug Apomorphine. These connections suggest that Apomorphine may not be effective in treating multiple system atrophy.
Answer: NO"
14176,83760,Fluoxetine,dysthymic disorder,disease-protein-drug,indication,"['dysthymic disorder', 'ABCB1', 'Fluoxetine']","Question: Is dysthymic disorder an indication for Fluoxetine?
Reasoning: The disease dysthymic disorder is associated with the gene ABCB1, which is targeted by the drug Fluoxetine. These connections suggest that Fluoxetine may be effective in treating dysthymic disorder.
Answer: YES"
15110,33454,Fluphenazine,neuroleptic malignant syndrome,disease-phenotype-protein-drug,contraindication,"['neuroleptic malignant syndrome', 'Coma', 'CYP2D6', 'Fluphenazine']","Question: Is neuroleptic malignant syndrome an indication for Fluphenazine?
Reasoning: The disease neuroleptic malignant syndrome is associated with the phenotype Coma, which in turn affects the gene CYP2D6. This gene is not targeted by the drug Fluphenazine. These connections suggest that Fluphenazine may not be effective in treating neuroleptic malignant syndrome.
Answer: NO"
14176,38242,Fluoxetine,bipolar disorder,disease-protein-drug,indication,"['bipolar disorder', 'HTR2C', 'Fluoxetine']","Question: Is bipolar disorder an indication for Fluoxetine?
Reasoning: The disease bipolar disorder is associated with the gene HTR2C, which is targeted by the drug Fluoxetine. These connections suggest that Fluoxetine may be effective in treating bipolar disorder.
Answer: YES"
17067,32313,Butobarbital,Haddad syndrome,disease-phenotype-protein-drug,contraindication,"['Haddad syndrome', 'Seizure', 'CHRNA4', 'Butobarbital']","Question: Is Haddad syndrome an indication for Butobarbital?
Reasoning: The disease Haddad syndrome is associated with the phenotype Seizure, which in turn affects the gene CHRNA4. This gene is not targeted by the drug Butobarbital. These connections suggest that Butobarbital may not be effective in treating Haddad syndrome.
Answer: NO"
