drug_index,disease_index,drug_name,disease_name,path_type,original_relation,nodes,prefix
14546,37703,Metoclopramide,neurotic disorder,disease-protein-drug,contraindication,"['neurotic disorder', 'CYP2D6', 'Metoclopramide']","Question: Is neurotic disorder an indication for Metoclopramide?
Answer: NO"
16347,35958,Ferrous fumarate,hemoglobinopathy,disease-protein-drug,contraindication,"['hemoglobinopathy', 'HBA2', 'Ferrous fumarate']","Question: Is hemoglobinopathy an indication for Ferrous fumarate?
Answer: NO"
16014,28780,Chlorprothixene,Alzheimer disease,disease-protein-drug,contraindication,"['Alzheimer disease', 'MIR766', 'Chlorprothixene']","Question: Is Alzheimer disease an indication for Chlorprothixene?
Answer: NO"
14042,32905,Hydrocortisone acetate,Sheehan syndrome,disease-phenotype-protein-drug,contraindication,"['Sheehan syndrome', 'Nausea', 'ABCB1', 'Hydrocortisone acetate']","Question: Is Sheehan syndrome an indication for Hydrocortisone acetate?
Answer: NO"
14596,37786,Eletriptan,myocardial ischemia,disease-protein-drug,contraindication,"['myocardial ischemia', 'COX5B', 'Eletriptan']","Question: Is myocardial ischemia an indication for Eletriptan?
Answer: NO"
14190,36223,Fluorouracil,malignant colon neoplasm,disease-protein-drug,indication,"['malignant colon neoplasm', 'DPYD', 'Fluorouracil']","Question: Is malignant colon neoplasm an indication for Fluorouracil?
Answer: YES"
14161,30184,Olanzapine,congenital neutropenia-myelofibrosis-nephromegaly syndrome,disease-phenotype-protein-drug,contraindication,"['congenital neutropenia-myelofibrosis-nephromegaly syndrome', 'Thrombocytopenia', 'ALB', 'Olanzapine']","Question: Is congenital neutropenia-myelofibrosis-nephromegaly syndrome an indication for Olanzapine?
Answer: NO"
14807,28547,Epinephrine,Parkinson disease,disease-protein-drug,contraindication,"['Parkinson disease', 'MAOB', 'Epinephrine']","Question: Is Parkinson disease an indication for Epinephrine?
Answer: NO"
14792,36792,Paclitaxel,ovarian mucinous adenocarcinoma,disease-protein-drug,indication,"['ovarian mucinous adenocarcinoma', 'CYP1B1', 'Paclitaxel']","Question: Is ovarian mucinous adenocarcinoma an indication for Paclitaxel?
Answer: YES"
15002,35641,Sunitinib,epilepsy,disease-protein-drug,contraindication,"['epilepsy', 'ABCB1', 'Sunitinib']","Question: Is epilepsy an indication for Sunitinib?
Answer: NO"
14161,83763,Olanzapine,manic bipolar affective disorder,disease-protein-drug,indication,"['manic bipolar affective disorder', 'DRD1', 'Olanzapine']","Question: Is manic bipolar affective disorder an indication for Olanzapine?
Answer: YES"
14269,29186,Methylprednisolone,carbamoyl phosphate synthetase I deficiency disease,disease-phenotype-protein-drug,contraindication,"['carbamoyl phosphate synthetase I deficiency disease', 'Vomiting', 'ABCB1', 'Methylprednisolone']","Question: Is carbamoyl phosphate synthetase I deficiency disease an indication for Methylprednisolone?
Answer: NO"
18036,33575,Bacitracin,diabetes mellitus (disease),disease-protein-drug,contraindication,"['diabetes mellitus (disease)', 'ZNF257', 'Bacitracin']","Question: Is diabetes mellitus (disease) an indication for Bacitracin?
Answer: NO"
14993,28017,Phenobarbital,"migraine with or without aura, susceptibility to",disease-phenotype-protein-drug,indication,"['migraine with or without aura, susceptibility to', 'Vomiting', 'ABCB1', 'Phenobarbital']","Question: Is migraine with or without aura, susceptibility to an indication for Phenobarbital?
Answer: YES"
17232,83791,Triprolidine,vasomotor rhinitis,disease-protein-drug,indication,"['vasomotor rhinitis', 'HRH1', 'Triprolidine']","Question: Is vasomotor rhinitis an indication for Triprolidine?
Answer: YES"
14794,35958,Dasatinib,hemoglobinopathy,disease-protein-drug,contraindication,"['hemoglobinopathy', 'CACNA1H', 'Dasatinib']","Question: Is hemoglobinopathy an indication for Dasatinib?
Answer: NO"
15518,27933,Quazepam,anxiety disorder,disease-protein-drug,contraindication,"['anxiety disorder', 'GABRA2', 'Quazepam']","Question: Is anxiety disorder an indication for Quazepam?
Answer: NO"
18036,33575,Bacitracin,diabetes mellitus (disease),disease-protein-drug,contraindication,"['diabetes mellitus (disease)', 'MIR141', 'Bacitracin']","Question: Is diabetes mellitus (disease) an indication for Bacitracin?
Answer: NO"
14251,30543,Tacrolimus,Shwachman-Diamond syndrome,disease-phenotype-protein-drug,contraindication,"['Shwachman-Diamond syndrome', 'Thrombocytopenia', 'ALB', 'Tacrolimus']","Question: Is Shwachman-Diamond syndrome an indication for Tacrolimus?
Answer: NO"
14836,33598,Ramipril,stroke disorder,disease-protein-drug,indication,"['stroke disorder', 'ACE', 'Ramipril']","Question: Is stroke disorder an indication for Ramipril?
Answer: YES"
14176,29494,Fluoxetine,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,disease-phenotype-protein-drug,contraindication,"['autosomal recessive severe congenital neutropenia due to G6PC3 deficiency', 'Splenomegaly', 'AHR', 'Fluoxetine']","Question: Is autosomal recessive severe congenital neutropenia due to G6PC3 deficiency an indication for Fluoxetine?
Answer: NO"
14542,83760,Maprotiline,dysthymic disorder,disease-protein-drug,indication,"['dysthymic disorder', 'CHRM2', 'Maprotiline']","Question: Is dysthymic disorder an indication for Maprotiline?
Answer: YES"
14176,83760,Fluoxetine,dysthymic disorder,disease-protein-drug,indication,"['dysthymic disorder', 'CYP2C19', 'Fluoxetine']","Question: Is dysthymic disorder an indication for Fluoxetine?
Answer: YES"
15914,33193,Minocycline,plague,disease-phenotype-protein-drug,indication,"['plague', 'Fever', 'IL1B', 'Minocycline']","Question: Is plague an indication for Minocycline?
Answer: YES"
14275,37334,Doxorubicin,breast carcinoma,disease-protein-drug,indication,"['breast carcinoma', 'ABCB1', 'Doxorubicin']","Question: Is breast carcinoma an indication for Doxorubicin?
Answer: YES"
15956,33675,Dyphylline,asthma,disease-protein-drug,indication,"['asthma', 'PDE4B', 'Dyphylline']","Question: Is asthma an indication for Dyphylline?
Answer: YES"
14540,83760,Amoxapine,dysthymic disorder,disease-protein-drug,indication,"['dysthymic disorder', 'ADRA2A', 'Amoxapine']","Question: Is dysthymic disorder an indication for Amoxapine?
Answer: YES"
14221,29646,Norethisterone,hepatocellular carcinoma,disease-protein-drug,contraindication,"['hepatocellular carcinoma', 'CYP1A2', 'Norethisterone']","Question: Is hepatocellular carcinoma an indication for Norethisterone?
Answer: NO"
14168,84246,Spironolactone,Waterhouse-Friderichsen syndrome,disease-protein-drug,indication,"['Waterhouse-Friderichsen syndrome', 'CYP11B2', 'Spironolactone']","Question: Is Waterhouse-Friderichsen syndrome an indication for Spironolactone?
Answer: YES"
14161,83840,Olanzapine,unipolar depression,disease-protein-drug,indication,"['unipolar depression', 'HTR1A', 'Olanzapine']","Question: Is unipolar depression an indication for Olanzapine?
Answer: YES"
14560,83952,Ergocalciferol,obsolete vitamin D deficiency,disease-protein-drug,indication,"['obsolete vitamin D deficiency', 'VDR', 'Ergocalciferol']","Question: Is obsolete vitamin D deficiency an indication for Ergocalciferol?
Answer: YES"
20332,30094,Adomiparin,antithrombin III deficiency,disease-phenotype-protein-drug,contraindication,"['antithrombin III deficiency', 'Spontaneous abortion', 'PTGIS', 'Adomiparin']","Question: Is antithrombin III deficiency an indication for Adomiparin?
Answer: NO"
15110,27326,Fluphenazine,long QT syndrome,disease-phenotype-protein-drug,contraindication,"['long QT syndrome', 'Bradycardia', 'CYP2D6', 'Fluphenazine']","Question: Is long QT syndrome an indication for Fluphenazine?
Answer: NO"
14324,31144,Gemfibrozil,primary biliary cholangitis,disease-protein-drug,contraindication,"['primary biliary cholangitis', 'ALB', 'Gemfibrozil']","Question: Is primary biliary cholangitis an indication for Gemfibrozil?
Answer: NO"
16793,32629,Chlorothiazide,familial intrahepatic cholestasis,disease-phenotype-protein-drug,contraindication,"['familial intrahepatic cholestasis', 'Splenomegaly', 'AHR', 'Chlorothiazide']","Question: Is familial intrahepatic cholestasis an indication for Chlorothiazide?
Answer: NO"
14028,37785,Hydrocortisone,ulcerative colitis (disease),disease-protein-drug,indication,"['ulcerative colitis (disease)', 'ABCB1', 'Hydrocortisone']","Question: Is ulcerative colitis (disease) an indication for Hydrocortisone?
Answer: YES"
15113,28473,Galantamine,Pick disease,disease-protein-drug,indication,"['Pick disease', 'CHRNA7', 'Galantamine']","Question: Is Pick disease an indication for Galantamine?
Answer: YES"
15001,30035,Paliperidone,substance abuse/dependence,disease-protein-drug,contraindication,"['substance abuse/dependence', 'DRD4', 'Paliperidone']","Question: Is substance abuse/dependence an indication for Paliperidone?
Answer: NO"
15424,29637,Cabergoline,prolactin producing pituitary gland tumor,disease-phenotype-protein-drug,indication,"['prolactin producing pituitary gland tumor', 'Seizure', 'HTR1B', 'Cabergoline']","Question: Is prolactin producing pituitary gland tumor an indication for Cabergoline?
Answer: YES"
15110,28396,Fluphenazine,multiple system atrophy,disease-phenotype-protein-drug,contraindication,"['multiple system atrophy', 'Resting tremor', 'CYP2D6', 'Fluphenazine']","Question: Is multiple system atrophy an indication for Fluphenazine?
Answer: NO"
15094,33605,Mirtazapine,hypotensive disorder,disease-protein-drug,contraindication,"['hypotensive disorder', 'ADRA2A', 'Mirtazapine']","Question: Is hypotensive disorder an indication for Mirtazapine?
Answer: NO"
14161,83840,Olanzapine,unipolar depression,disease-protein-drug,indication,"['unipolar depression', 'ADRA1A', 'Olanzapine']","Question: Is unipolar depression an indication for Olanzapine?
Answer: YES"
14178,27843,Chlorpromazine,acute intermittent porphyria,disease-phenotype-protein-drug,indication,"['acute intermittent porphyria', 'Memory impairment', 'HTR6', 'Chlorpromazine']","Question: Is acute intermittent porphyria an indication for Chlorpromazine?
Answer: YES"
16793,32629,Chlorothiazide,familial intrahepatic cholestasis,disease-protein-drug,contraindication,"['familial intrahepatic cholestasis', 'TMED7', 'Chlorothiazide']","Question: Is familial intrahepatic cholestasis an indication for Chlorothiazide?
Answer: NO"
14220,31408,Apomorphine,X-linked parkinsonism-spasticity syndrome,disease-protein-drug,indication,"['X-linked parkinsonism-spasticity syndrome', 'SLC18A2', 'Apomorphine']","Question: Is X-linked parkinsonism-spasticity syndrome an indication for Apomorphine?
Answer: YES"
15451,37703,Bisoprolol,neurotic disorder,disease-protein-drug,contraindication,"['neurotic disorder', 'ADRB1', 'Bisoprolol']","Question: Is neurotic disorder an indication for Bisoprolol?
Answer: NO"
18036,33575,Bacitracin,diabetes mellitus (disease),disease-protein-drug,contraindication,"['diabetes mellitus (disease)', 'IRS2', 'Bacitracin']","Question: Is diabetes mellitus (disease) an indication for Bacitracin?
Answer: NO"
14161,28313,Olanzapine,schizophrenia,disease-protein-drug,indication,"['schizophrenia', 'CHRM1', 'Olanzapine']","Question: Is schizophrenia an indication for Olanzapine?
Answer: YES"
14194,30035,Methotrexate,substance abuse/dependence,disease-protein-drug,contraindication,"['substance abuse/dependence', 'GGH', 'Methotrexate']","Question: Is substance abuse/dependence an indication for Methotrexate?
Answer: NO"
14854,31650,Ambenonium,myasthenia gravis,disease-phenotype-protein-drug,indication,"['myasthenia gravis', 'Seizure', 'BCHE', 'Ambenonium']","Question: Is myasthenia gravis an indication for Ambenonium?
Answer: YES"
14830,38003,Amantadine,basal ganglia disease,disease-protein-drug,indication,"['basal ganglia disease', 'DRD2', 'Amantadine']","Question: Is basal ganglia disease an indication for Amantadine?
Answer: YES"
15116,83841,Paroxetine,endogenous depression,disease-protein-drug,indication,"['endogenous depression', 'HTR7', 'Paroxetine']","Question: Is endogenous depression an indication for Paroxetine?
Answer: YES"
14178,83779,Chlorpromazine,schizoaffective disorder,disease-protein-drug,indication,"['schizoaffective disorder', 'HTR2A', 'Chlorpromazine']","Question: Is schizoaffective disorder an indication for Chlorpromazine?
Answer: YES"
15254,33675,Levosalbutamol,asthma,disease-protein-drug,indication,"['asthma', 'ADRB2', 'Levosalbutamol']","Question: Is asthma an indication for Levosalbutamol?
Answer: YES"
15116,27933,Paroxetine,anxiety disorder,disease-protein-drug,indication,"['anxiety disorder', 'ADRA2A', 'Paroxetine']","Question: Is anxiety disorder an indication for Paroxetine?
Answer: YES"
16014,28780,Chlorprothixene,Alzheimer disease,disease-phenotype-protein-drug,contraindication,"['Alzheimer disease', 'Seizure', 'GABRA5', 'Chlorprothixene']","Question: Is Alzheimer disease an indication for Chlorprothixene?
Answer: NO"
14198,31493,Clonidine,pancreatitis,disease-protein-drug,contraindication,"['pancreatitis', 'ALB', 'Clonidine']","Question: Is pancreatitis an indication for Clonidine?
Answer: NO"
14787,35966,Flutamide,prostate cancer,disease-protein-drug,indication,"['prostate cancer', 'AR', 'Flutamide']","Question: Is prostate cancer an indication for Flutamide?
Answer: YES"
15116,83760,Paroxetine,dysthymic disorder,disease-protein-drug,indication,"['dysthymic disorder', 'CYP2C19', 'Paroxetine']","Question: Is dysthymic disorder an indication for Paroxetine?
Answer: YES"
14543,38242,Desipramine,bipolar disorder,disease-protein-drug,contraindication,"['bipolar disorder', 'ADRA1A', 'Desipramine']","Question: Is bipolar disorder an indication for Desipramine?
Answer: NO"
14323,28313,Aripiprazole,schizophrenia,disease-protein-drug,indication,"['schizophrenia', 'GRIN2C', 'Aripiprazole']","Question: Is schizophrenia an indication for Aripiprazole?
Answer: YES"
14206,27286,Chloroquine,galactosemia,disease-phenotype-protein-drug,contraindication,"['galactosemia', 'Hepatomegaly', 'ALB', 'Chloroquine']","Question: Is galactosemia an indication for Chloroquine?
Answer: NO"
16511,33064,Ranibizumab,retinal artery occlusion,disease-protein-drug,indication,"['retinal artery occlusion', 'VEGFA', 'Ranibizumab']","Question: Is retinal artery occlusion an indication for Ranibizumab?
Answer: YES"
14180,27933,Buspirone,anxiety disorder,disease-protein-drug,indication,"['anxiety disorder', 'HTR1A', 'Buspirone']","Question: Is anxiety disorder an indication for Buspirone?
Answer: YES"
15987,29078,Choline magnesium trisalicylate,rheumatoid arthritis,disease-phenotype-protein-drug,indication,"['rheumatoid arthritis', 'Fever', 'PTGS2', 'Choline magnesium trisalicylate']","Question: Is rheumatoid arthritis an indication for Choline magnesium trisalicylate?
Answer: YES"
14176,29494,Fluoxetine,autosomal recessive severe congenital neutropenia due to G6PC3 deficiency,disease-phenotype-protein-drug,contraindication,"['autosomal recessive severe congenital neutropenia due to G6PC3 deficiency', 'Hearing impairment', 'WHRN', 'Fluoxetine']","Question: Is autosomal recessive severe congenital neutropenia due to G6PC3 deficiency an indication for Fluoxetine?
Answer: NO"
14297,35953,Atorvastatin,atherosclerosis,disease-protein-drug,indication,"['atherosclerosis', 'AHR', 'Atorvastatin']","Question: Is atherosclerosis an indication for Atorvastatin?
Answer: YES"
14542,27933,Maprotiline,anxiety disorder,disease-protein-drug,indication,"['anxiety disorder', 'HTR7', 'Maprotiline']","Question: Is anxiety disorder an indication for Maprotiline?
Answer: YES"
