gene_index,disease_index,drug_index,drug_name,drug_type,disease_name,disease_type,gene_name,gene_type
4536,33575,14329,Insulin detemir,drug,diabetes mellitus (disease),disease,INSR,gene/protein
4536,33575,15332,Insulin glulisine,drug,diabetes mellitus (disease),disease,INSR,gene/protein
4536,33575,14435,Insulin degludec,drug,diabetes mellitus (disease),disease,INSR,gene/protein
7568,28208,15770,Glimepiride,drug,type 2 diabetes mellitus,disease,KCNJ11,gene/protein
7568,28208,14280,Glyburide,drug,type 2 diabetes mellitus,disease,KCNJ11,gene/protein
7568,28208,15778,Tolazamide,drug,type 2 diabetes mellitus,disease,KCNJ11,gene/protein
7568,33575,15770,Glimepiride,drug,diabetes mellitus (disease),disease,KCNJ11,gene/protein
7568,33575,14280,Glyburide,drug,diabetes mellitus (disease),disease,KCNJ11,gene/protein
7568,33575,15778,Tolazamide,drug,diabetes mellitus (disease),disease,KCNJ11,gene/protein
10275,28208,14799,Insulin human,drug,type 2 diabetes mellitus,disease,PCSK2,gene/protein
10275,33575,14799,Insulin human,drug,diabetes mellitus (disease),disease,PCSK2,gene/protein
1122,28208,14813,Troglitazone,drug,type 2 diabetes mellitus,disease,PPARA,gene/protein
1122,33575,14813,Troglitazone,drug,diabetes mellitus (disease),disease,PPARA,gene/protein
989,28208,14813,Troglitazone,drug,type 2 diabetes mellitus,disease,PPARG,gene/protein
989,28208,14222,Nateglinide,drug,type 2 diabetes mellitus,disease,PPARG,gene/protein
989,28208,14259,Repaglinide,drug,type 2 diabetes mellitus,disease,PPARG,gene/protein
989,28208,14293,Glipizide,drug,type 2 diabetes mellitus,disease,PPARG,gene/protein
989,28208,14306,Pioglitazone,drug,type 2 diabetes mellitus,disease,PPARG,gene/protein
989,28208,15878,Mitiglinide,drug,type 2 diabetes mellitus,disease,PPARG,gene/protein
989,28208,15373,Lobeglitazone,drug,type 2 diabetes mellitus,disease,PPARG,gene/protein
989,33575,14813,Troglitazone,drug,diabetes mellitus (disease),disease,PPARG,gene/protein
989,33575,14222,Nateglinide,drug,diabetes mellitus (disease),disease,PPARG,gene/protein
989,33575,14259,Repaglinide,drug,diabetes mellitus (disease),disease,PPARG,gene/protein
989,33575,14293,Glipizide,drug,diabetes mellitus (disease),disease,PPARG,gene/protein
989,33575,14306,Pioglitazone,drug,diabetes mellitus (disease),disease,PPARG,gene/protein
989,33575,15878,Mitiglinide,drug,diabetes mellitus (disease),disease,PPARG,gene/protein
989,33575,15373,Lobeglitazone,drug,diabetes mellitus (disease),disease,PPARG,gene/protein
11881,28208,16588,Metformin,drug,type 2 diabetes mellitus,disease,SLC22A3,gene/protein
11881,28208,15598,Linagliptin,drug,type 2 diabetes mellitus,disease,SLC22A3,gene/protein
11881,33575,16588,Metformin,drug,diabetes mellitus (disease),disease,SLC22A3,gene/protein
11881,33575,15598,Linagliptin,drug,diabetes mellitus (disease),disease,SLC22A3,gene/protein
13257,28208,15770,Glimepiride,drug,type 2 diabetes mellitus,disease,ABCC8,gene/protein
13257,28208,14603,Chlorpropamide,drug,type 2 diabetes mellitus,disease,ABCC8,gene/protein
13257,28208,14222,Nateglinide,drug,type 2 diabetes mellitus,disease,ABCC8,gene/protein
13257,28208,14259,Repaglinide,drug,type 2 diabetes mellitus,disease,ABCC8,gene/protein
13257,28208,14293,Glipizide,drug,type 2 diabetes mellitus,disease,ABCC8,gene/protein
13257,28208,14303,Gliclazide,drug,type 2 diabetes mellitus,disease,ABCC8,gene/protein
13257,28208,14304,Tolbutamide,drug,type 2 diabetes mellitus,disease,ABCC8,gene/protein
13257,28208,15784,Gliquidone,drug,type 2 diabetes mellitus,disease,ABCC8,gene/protein
13257,28208,15878,Mitiglinide,drug,type 2 diabetes mellitus,disease,ABCC8,gene/protein
13257,28208,15778,Tolazamide,drug,type 2 diabetes mellitus,disease,ABCC8,gene/protein
13257,28208,14280,Glyburide,drug,type 2 diabetes mellitus,disease,ABCC8,gene/protein
13257,33575,15770,Glimepiride,drug,diabetes mellitus (disease),disease,ABCC8,gene/protein
13257,33575,14603,Chlorpropamide,drug,diabetes mellitus (disease),disease,ABCC8,gene/protein
13257,33575,14222,Nateglinide,drug,diabetes mellitus (disease),disease,ABCC8,gene/protein
13257,33575,14259,Repaglinide,drug,diabetes mellitus (disease),disease,ABCC8,gene/protein
13257,33575,14293,Glipizide,drug,diabetes mellitus (disease),disease,ABCC8,gene/protein
13257,33575,14303,Gliclazide,drug,diabetes mellitus (disease),disease,ABCC8,gene/protein
13257,33575,14304,Tolbutamide,drug,diabetes mellitus (disease),disease,ABCC8,gene/protein
13257,33575,15784,Gliquidone,drug,diabetes mellitus (disease),disease,ABCC8,gene/protein
13257,33575,15878,Mitiglinide,drug,diabetes mellitus (disease),disease,ABCC8,gene/protein
13257,33575,15778,Tolazamide,drug,diabetes mellitus (disease),disease,ABCC8,gene/protein
13257,33575,14280,Glyburide,drug,diabetes mellitus (disease),disease,ABCC8,gene/protein
4968,28158,17417,Natalizumab,drug,inflammatory bowel disease,disease,ICAM1,gene/protein
4818,37785,15876,Mesalazine,drug,ulcerative colitis (disease),disease,MPO,gene/protein
4818,28158,15876,Mesalazine,drug,inflammatory bowel disease,disease,MPO,gene/protein
4152,37785,14028,Hydrocortisone,drug,ulcerative colitis (disease),disease,ABCB1,gene/protein
4152,37785,14030,Prednisolone,drug,ulcerative colitis (disease),disease,ABCB1,gene/protein
4152,28158,14019,Betamethasone,drug,inflammatory bowel disease,disease,ABCB1,gene/protein
4152,28158,14024,Prednisone,drug,inflammatory bowel disease,disease,ABCB1,gene/protein
4152,28158,14028,Hydrocortisone,drug,inflammatory bowel disease,disease,ABCB1,gene/protein
4152,28158,14030,Prednisolone,drug,inflammatory bowel disease,disease,ABCB1,gene/protein
4152,28158,14269,Methylprednisolone,drug,inflammatory bowel disease,disease,ABCB1,gene/protein
4152,28158,14034,Budesonide,drug,inflammatory bowel disease,disease,ABCB1,gene/protein
4152,28158,14320,Dexamethasone,drug,inflammatory bowel disease,disease,ABCB1,gene/protein
4152,28158,14042,Hydrocortisone acetate,drug,inflammatory bowel disease,disease,ABCB1,gene/protein
2329,37785,17584,Adalimumab,drug,ulcerative colitis (disease),disease,TNF,gene/protein
2329,37785,17585,Infliximab,drug,ulcerative colitis (disease),disease,TNF,gene/protein
2329,37785,17601,Golimumab,drug,ulcerative colitis (disease),disease,TNF,gene/protein
2329,28158,17584,Adalimumab,drug,inflammatory bowel disease,disease,TNF,gene/protein
2329,28158,17585,Infliximab,drug,inflammatory bowel disease,disease,TNF,gene/protein
2329,28158,17601,Golimumab,drug,inflammatory bowel disease,disease,TNF,gene/protein
2329,28158,15887,Certolizumab pegol,drug,inflammatory bowel disease,disease,TNF,gene/protein
1045,28520,17545,Gemtuzumab ozogamicin,drug,myeloid leukemia,disease,CD33,gene/protein
1045,37714,17545,Gemtuzumab ozogamicin,drug,unclassified acute myeloid leukemia,disease,CD33,gene/protein
1045,83852,17545,Gemtuzumab ozogamicin,drug,acute myeloid leukemia with minimal differentiation,disease,CD33,gene/protein
1045,83853,17545,Gemtuzumab ozogamicin,drug,acute myeloblastic leukemia without maturation,disease,CD33,gene/protein
1045,83854,17545,Gemtuzumab ozogamicin,drug,acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor,disease,CD33,gene/protein
1045,83855,17545,Gemtuzumab ozogamicin,drug,acute myeloid leukemia with t(8;21)(q22;q22) translocation,disease,CD33,gene/protein
1045,38274,17545,Gemtuzumab ozogamicin,drug,inherited acute myeloid leukemia,disease,CD33,gene/protein
1045,83856,17545,Gemtuzumab ozogamicin,drug,acute myeloid leukemia with CEBPA somatic mutations,disease,CD33,gene/protein
1045,83857,17545,Gemtuzumab ozogamicin,drug,acute myeloid leukemia with t(8;16)(p11;p13) translocation,disease,CD33,gene/protein
1045,83858,17545,Gemtuzumab ozogamicin,drug,acute myeloid leukemia with t(6;9)(p23;q34),disease,CD33,gene/protein
1045,83859,17545,Gemtuzumab ozogamicin,drug,acute myeloid leukemia with t(9;11)(p22;q23),disease,CD33,gene/protein
1045,83860,17545,Gemtuzumab ozogamicin,drug,acute myeloid leukemia with inv3(p21;q26.2) or t(3;3)(p21;q26.2),disease,CD33,gene/protein
1045,83861,17545,Gemtuzumab ozogamicin,drug,acute myeloid leukemia with NPM1 somatic mutations,disease,CD33,gene/protein
1045,39124,17545,Gemtuzumab ozogamicin,drug,therapy related acute myeloid leukemia and myelodysplastic syndrome,disease,CD33,gene/protein
1045,83862,17545,Gemtuzumab ozogamicin,drug,acute myeloblastic leukemia with maturation,disease,CD33,gene/protein
3088,28520,14713,Decitabine,drug,myeloid leukemia,disease,DNMT3A,gene/protein
3088,37714,14713,Decitabine,drug,unclassified acute myeloid leukemia,disease,DNMT3A,gene/protein
3088,83852,14713,Decitabine,drug,acute myeloid leukemia with minimal differentiation,disease,DNMT3A,gene/protein
3088,83853,14713,Decitabine,drug,acute myeloblastic leukemia without maturation,disease,DNMT3A,gene/protein
3088,83854,14713,Decitabine,drug,acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor,disease,DNMT3A,gene/protein
3088,83855,14713,Decitabine,drug,acute myeloid leukemia with t(8;21)(q22;q22) translocation,disease,DNMT3A,gene/protein
3088,38274,14713,Decitabine,drug,inherited acute myeloid leukemia,disease,DNMT3A,gene/protein
3088,83856,14713,Decitabine,drug,acute myeloid leukemia with CEBPA somatic mutations,disease,DNMT3A,gene/protein
3088,83857,14713,Decitabine,drug,acute myeloid leukemia with t(8;16)(p11;p13) translocation,disease,DNMT3A,gene/protein
3088,83858,14713,Decitabine,drug,acute myeloid leukemia with t(6;9)(p23;q34),disease,DNMT3A,gene/protein
3088,83859,14713,Decitabine,drug,acute myeloid leukemia with t(9;11)(p22;q23),disease,DNMT3A,gene/protein
3088,83860,14713,Decitabine,drug,acute myeloid leukemia with inv3(p21;q26.2) or t(3;3)(p21;q26.2),disease,DNMT3A,gene/protein
3088,83861,14713,Decitabine,drug,acute myeloid leukemia with NPM1 somatic mutations,disease,DNMT3A,gene/protein
3088,39124,14713,Decitabine,drug,therapy related acute myeloid leukemia and myelodysplastic syndrome,disease,DNMT3A,gene/protein
3088,83862,14713,Decitabine,drug,acute myeloblastic leukemia with maturation,disease,DNMT3A,gene/protein
1441,28520,15018,Midostaurin,drug,myeloid leukemia,disease,FLT3,gene/protein
1441,28520,14463,Gilteritinib,drug,myeloid leukemia,disease,FLT3,gene/protein
1441,28520,16495,Quizartinib,drug,myeloid leukemia,disease,FLT3,gene/protein
1441,37714,15018,Midostaurin,drug,unclassified acute myeloid leukemia,disease,FLT3,gene/protein
1441,37714,14463,Gilteritinib,drug,unclassified acute myeloid leukemia,disease,FLT3,gene/protein
1441,37714,16495,Quizartinib,drug,unclassified acute myeloid leukemia,disease,FLT3,gene/protein
1441,83852,15018,Midostaurin,drug,acute myeloid leukemia with minimal differentiation,disease,FLT3,gene/protein
1441,83852,14463,Gilteritinib,drug,acute myeloid leukemia with minimal differentiation,disease,FLT3,gene/protein
1441,83852,16495,Quizartinib,drug,acute myeloid leukemia with minimal differentiation,disease,FLT3,gene/protein
1441,83853,15018,Midostaurin,drug,acute myeloblastic leukemia without maturation,disease,FLT3,gene/protein
1441,83853,14463,Gilteritinib,drug,acute myeloblastic leukemia without maturation,disease,FLT3,gene/protein
1441,83853,16495,Quizartinib,drug,acute myeloblastic leukemia without maturation,disease,FLT3,gene/protein
1441,83854,15018,Midostaurin,drug,acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor,disease,FLT3,gene/protein
1441,83854,14463,Gilteritinib,drug,acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor,disease,FLT3,gene/protein
1441,83854,16495,Quizartinib,drug,acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor,disease,FLT3,gene/protein
1441,83855,15018,Midostaurin,drug,acute myeloid leukemia with t(8;21)(q22;q22) translocation,disease,FLT3,gene/protein
1441,83855,14463,Gilteritinib,drug,acute myeloid leukemia with t(8;21)(q22;q22) translocation,disease,FLT3,gene/protein
1441,83855,16495,Quizartinib,drug,acute myeloid leukemia with t(8;21)(q22;q22) translocation,disease,FLT3,gene/protein
1441,38274,15018,Midostaurin,drug,inherited acute myeloid leukemia,disease,FLT3,gene/protein
1441,38274,14463,Gilteritinib,drug,inherited acute myeloid leukemia,disease,FLT3,gene/protein
1441,38274,16495,Quizartinib,drug,inherited acute myeloid leukemia,disease,FLT3,gene/protein
1441,83856,15018,Midostaurin,drug,acute myeloid leukemia with CEBPA somatic mutations,disease,FLT3,gene/protein
1441,83856,14463,Gilteritinib,drug,acute myeloid leukemia with CEBPA somatic mutations,disease,FLT3,gene/protein
1441,83856,16495,Quizartinib,drug,acute myeloid leukemia with CEBPA somatic mutations,disease,FLT3,gene/protein
1441,83857,15018,Midostaurin,drug,acute myeloid leukemia with t(8;16)(p11;p13) translocation,disease,FLT3,gene/protein
1441,83857,14463,Gilteritinib,drug,acute myeloid leukemia with t(8;16)(p11;p13) translocation,disease,FLT3,gene/protein
1441,83857,16495,Quizartinib,drug,acute myeloid leukemia with t(8;16)(p11;p13) translocation,disease,FLT3,gene/protein
1441,83858,15018,Midostaurin,drug,acute myeloid leukemia with t(6;9)(p23;q34),disease,FLT3,gene/protein
1441,83858,14463,Gilteritinib,drug,acute myeloid leukemia with t(6;9)(p23;q34),disease,FLT3,gene/protein
1441,83858,16495,Quizartinib,drug,acute myeloid leukemia with t(6;9)(p23;q34),disease,FLT3,gene/protein
1441,83859,15018,Midostaurin,drug,acute myeloid leukemia with t(9;11)(p22;q23),disease,FLT3,gene/protein
1441,83859,14463,Gilteritinib,drug,acute myeloid leukemia with t(9;11)(p22;q23),disease,FLT3,gene/protein
1441,83859,16495,Quizartinib,drug,acute myeloid leukemia with t(9;11)(p22;q23),disease,FLT3,gene/protein
1441,83860,15018,Midostaurin,drug,acute myeloid leukemia with inv3(p21;q26.2) or t(3;3)(p21;q26.2),disease,FLT3,gene/protein
1441,83860,14463,Gilteritinib,drug,acute myeloid leukemia with inv3(p21;q26.2) or t(3;3)(p21;q26.2),disease,FLT3,gene/protein
1441,83860,16495,Quizartinib,drug,acute myeloid leukemia with inv3(p21;q26.2) or t(3;3)(p21;q26.2),disease,FLT3,gene/protein
1441,83861,15018,Midostaurin,drug,acute myeloid leukemia with NPM1 somatic mutations,disease,FLT3,gene/protein
1441,83861,14463,Gilteritinib,drug,acute myeloid leukemia with NPM1 somatic mutations,disease,FLT3,gene/protein
1441,83861,16495,Quizartinib,drug,acute myeloid leukemia with NPM1 somatic mutations,disease,FLT3,gene/protein
1441,39124,15018,Midostaurin,drug,therapy related acute myeloid leukemia and myelodysplastic syndrome,disease,FLT3,gene/protein
1441,39124,14463,Gilteritinib,drug,therapy related acute myeloid leukemia and myelodysplastic syndrome,disease,FLT3,gene/protein
1441,39124,16495,Quizartinib,drug,therapy related acute myeloid leukemia and myelodysplastic syndrome,disease,FLT3,gene/protein
1441,83862,15018,Midostaurin,drug,acute myeloblastic leukemia with maturation,disease,FLT3,gene/protein
1441,83862,14463,Gilteritinib,drug,acute myeloblastic leukemia with maturation,disease,FLT3,gene/protein
1441,83862,16495,Quizartinib,drug,acute myeloblastic leukemia with maturation,disease,FLT3,gene/protein
7212,28520,15739,Ivosidenib,drug,myeloid leukemia,disease,IDH1,gene/protein
7212,37714,15739,Ivosidenib,drug,unclassified acute myeloid leukemia,disease,IDH1,gene/protein
7212,83852,15739,Ivosidenib,drug,acute myeloid leukemia with minimal differentiation,disease,IDH1,gene/protein
7212,83853,15739,Ivosidenib,drug,acute myeloblastic leukemia without maturation,disease,IDH1,gene/protein
7212,83854,15739,Ivosidenib,drug,acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor,disease,IDH1,gene/protein
7212,83855,15739,Ivosidenib,drug,acute myeloid leukemia with t(8;21)(q22;q22) translocation,disease,IDH1,gene/protein
7212,38274,15739,Ivosidenib,drug,inherited acute myeloid leukemia,disease,IDH1,gene/protein
7212,83856,15739,Ivosidenib,drug,acute myeloid leukemia with CEBPA somatic mutations,disease,IDH1,gene/protein
7212,83857,15739,Ivosidenib,drug,acute myeloid leukemia with t(8;16)(p11;p13) translocation,disease,IDH1,gene/protein
7212,83858,15739,Ivosidenib,drug,acute myeloid leukemia with t(6;9)(p23;q34),disease,IDH1,gene/protein
7212,83859,15739,Ivosidenib,drug,acute myeloid leukemia with t(9;11)(p22;q23),disease,IDH1,gene/protein
7212,83860,15739,Ivosidenib,drug,acute myeloid leukemia with inv3(p21;q26.2) or t(3;3)(p21;q26.2),disease,IDH1,gene/protein
7212,83861,15739,Ivosidenib,drug,acute myeloid leukemia with NPM1 somatic mutations,disease,IDH1,gene/protein
7212,39124,15739,Ivosidenib,drug,therapy related acute myeloid leukemia and myelodysplastic syndrome,disease,IDH1,gene/protein
7212,83862,15739,Ivosidenib,drug,acute myeloblastic leukemia with maturation,disease,IDH1,gene/protein
9965,28520,15263,Enasidenib,drug,myeloid leukemia,disease,IDH2,gene/protein
9965,37714,15263,Enasidenib,drug,unclassified acute myeloid leukemia,disease,IDH2,gene/protein
9965,83852,15263,Enasidenib,drug,acute myeloid leukemia with minimal differentiation,disease,IDH2,gene/protein
9965,83853,15263,Enasidenib,drug,acute myeloblastic leukemia without maturation,disease,IDH2,gene/protein
9965,83854,15263,Enasidenib,drug,acute myeloid leukemia and myelodysplastic syndromes related to topoisomerase type 2 inhibitor,disease,IDH2,gene/protein
9965,83855,15263,Enasidenib,drug,acute myeloid leukemia with t(8;21)(q22;q22) translocation,disease,IDH2,gene/protein
9965,38274,15263,Enasidenib,drug,inherited acute myeloid leukemia,disease,IDH2,gene/protein
9965,83856,15263,Enasidenib,drug,acute myeloid leukemia with CEBPA somatic mutations,disease,IDH2,gene/protein
9965,83857,15263,Enasidenib,drug,acute myeloid leukemia with t(8;16)(p11;p13) translocation,disease,IDH2,gene/protein
9965,83858,15263,Enasidenib,drug,acute myeloid leukemia with t(6;9)(p23;q34),disease,IDH2,gene/protein
9965,83859,15263,Enasidenib,drug,acute myeloid leukemia with t(9;11)(p22;q23),disease,IDH2,gene/protein
9965,83860,15263,Enasidenib,drug,acute myeloid leukemia with inv3(p21;q26.2) or t(3;3)(p21;q26.2),disease,IDH2,gene/protein
9965,83861,15263,Enasidenib,drug,acute myeloid leukemia with NPM1 somatic mutations,disease,IDH2,gene/protein
9965,39124,15263,Enasidenib,drug,therapy related acute myeloid leukemia and myelodysplastic syndrome,disease,IDH2,gene/protein
